,record#,T_HMP,PRT,RH,SURF_TEMP,SUB_TEMP,PRECIP_CODE,PRECIP,PRECIP_24,WS_AVG,WDIR,WS_MAX,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,SR50,PRESS
2019-09-23 06:00:00,3891,9.890,-212.800,83.800,13.500,11.810,0,0.000,4.290,2.716,135.100,4.387,779,1560,835.083,125,245,132.217,347.837,355.548,343.158,405.642,429.838,404.743,0,1.892,650.812
2019-09-23 07:00:00,3892,9.180,-209.600,97.000,14.240,11.960,0,0.000,4.290,2.506,138.300,4.221,463,1202,549.217,77,189,86.933,352.910,360.118,349.149,385.023,418.599,394.064,0,1.495,650.441
2019-09-23 08:00:00,3893,8.720,-212.600,90.700,14.670,12.200,0,0.000,4.290,2.171,138.200,4.387,485,1022,503.533,77,170,80.200,340.639,354.887,349.423,390.919,404.380,390.284,0,1.496,650.037
2019-09-23 09:00:00,3894,8.850,-214.100,98.200,14.780,12.390,0,0.000,4.290,2.258,134.100,4.665,330,708,389.767,54,114,62.583,349.296,354.511,345.605,378.034,397.555,386.038,0,1.880,649.514
2019-09-23 10:00:00,3895,7.937,-213.200,99.200,14.210,12.620,0,0.000,4.290,1.636,133.100,3.443,98,455,208.800,17,74,33.700,351.528,352.780,350.619,367.626,384.779,375.050,0,1.880,649.422
2019-09-23 11:00:00,3896,7.394,-214.500,100.000,13.470,12.760,0,0.000,4.290,1.179,131.100,2.999,46,139,50.417,7,23,7.567,349.108,350.902,349.165,362.877,369.567,364.175,0,1.899,649.466
2019-09-23 12:00:00,3897,7.263,-215.400,100.000,12.840,12.870,51,0.000,0.000,0.964,126.300,2.777,1,48,13.350,0,7,1.533,348.707,350.302,349.092,359.058,363.095,360.479,0,1.580,649.744
2019-09-23 13:00:00,3898,7.142,-218.100,100.000,12.310,12.880,0,0.000,0.000,0.770,134.200,2.110,0,1,0.033,0,0,0.000,349.945,350.358,349.690,357.354,359.293,358.150,0,1.975,650.406
2019-09-23 14:00:00,3899,7.086,-219.200,100.000,11.960,12.860,52,0.000,0.000,0.813,135.600,2.055,0,0,0.000,0,0,0.000,349.883,350.229,349.613,356.988,357.646,356.936,0,1.607,651.064
2019-09-23 15:00:00,3900,7.157,-217.900,100.000,11.660,12.800,0,0.050,0.050,0.550,138.100,1.610,0,0,0.000,0,0,0.000,349.761,350.096,349.698,356.503,357.257,356.672,0,1.599,651.627
2019-09-23 16:00:00,3901,7.155,-219.200,100.000,11.440,12.740,0,0.230,0.280,0.717,130.800,2.221,0,0,0.000,0,0,0.000,349.405,350.062,349.623,356.083,356.646,356.134,0,1.984,651.885
2019-09-23 17:00:00,3902,7.120,-217.300,100.000,11.210,12.670,0,0.000,0.280,1.310,135.000,2.666,0,0,0.000,0,0,0.000,349.468,349.962,348.986,354.623,356.104,355.220,0,1.606,651.633
2019-09-23 18:00:00,3903,6.961,-220.100,100.000,11.060,12.570,0,0.000,0.280,0.772,126.300,2.110,0,0,0.000,0,0,0.000,348.193,349.770,348.164,354.159,355.357,354.424,0,1.610,651.460
2019-09-23 19:00:00,3904,6.700,-215.000,100.000,10.880,12.510,0,0.000,0.280,0.402,137.400,1.722,0,0,0.000,0,0,0.000,344.029,348.150,346.053,353.238,353.982,353.407,0,1.592,651.174
2019-09-23 20:00:00,3905,6.674,-222.700,100.000,10.700,12.430,61,0.520,0.800,0.406,139.400,2.055,0,0,0.000,0,0,0.000,346.018,347.549,345.878,352.296,353.821,353.106,0,1.457,651.043
2019-09-23 21:00:00,3906,6.446,-215.100,100.000,10.460,12.360,61,2.830,3.630,0.975,108.500,2.332,0,0,0.000,0,0,0.000,341.170,347.366,340.721,350.792,352.642,350.900,0,1.456,650.735
2019-09-23 22:00:00,3907,5.817,-214.300,98.600,10.000,12.250,57,2.460,6.090,0.986,53.820,3.221,0,0,0.000,0,0,0.000,331.796,342.991,336.903,344.087,350.806,348.179,0,1.460,650.816
2019-09-23 23:00:00,3908,4.594,-213.600,97.300,9.180,12.150,61,2.880,8.970,1.571,42.920,3.554,0,0,0.000,0,0,0.000,330.177,332.996,331.242,340.804,344.125,342.401,0,1.463,651.256
2019-09-24 00:00:00,3909,4.022,-210.200,95.100,8.780,11.990,61,2.500,11.470,1.692,46.120,3.832,0,0,0.000,0,0,0.000,328.139,330.048,328.331,338.521,340.668,338.947,0,1.459,651.622
2019-09-24 01:00:00,3910,4.192,-214.400,95.500,8.360,11.820,61,3.250,14.720,2.494,60.770,4.554,25,29,10.500,4,4,1.550,329.553,330.045,328.831,339.945,340.270,339.033,0,1.458,651.947
2019-09-24 02:00:00,3911,4.859,-218.000,91.500,8.730,11.660,61,0.620,15.340,1.156,29.650,3.721,162,162,81.250,25,25,12.267,332.358,332.358,329.829,352.396,352.396,345.121,0,1.455,652.107
2019-09-24 03:00:00,3912,7.089,-214.200,80.500,9.900,11.560,0,0.130,15.470,0.088,17.290,0.889,295,305,265.283,46,47,40.583,334.078,335.277,331.826,370.692,371.434,363.749,0,1.466,652.466
2019-09-24 04:00:00,3913,8.710,-219.800,77.700,11.070,11.500,0,0.000,15.470,0.363,132.300,1.777,549,884,415.217,85,139,64.617,337.668,341.630,336.322,386.578,394.387,376.374,0,1.474,652.557
2019-09-24 05:00:00,3914,9.460,-213.500,76.660,12.260,11.500,0,0.000,15.470,1.075,133.200,1.944,341,560,434.800,53,86,67.200,337.939,340.679,338.535,379.256,388.148,383.824,0,1.488,652.392
2019-09-24 06:00:00,3915,8.320,-208.400,88.200,12.950,11.610,0,0.000,15.470,0.983,136.800,2.166,598,606,436.667,94,95,68.767,338.968,348.938,342.994,391.817,391.825,380.145,0,1.488,651.999
2019-09-24 07:00:00,3916,10.410,-212.400,78.200,15.070,11.770,0,0.000,15.470,0.866,130.600,2.388,569,1260,787.517,88,199,124.317,305.431,342.176,329.306,415.478,428.401,408.241,0,1.495,651.275
2019-09-24 08:00:00,3917,11.440,-215.200,84.600,16.300,12.000,0,0.000,15.470,1.335,126.900,3.332,310,911,621.767,48,146,98.867,320.430,322.342,308.183,393.221,418.256,407.330,0,1.877,650.575
2019-09-24 09:00:00,3918,9.840,-215.800,84.600,15.790,12.300,0,0.000,15.470,2.656,134.900,4.720,412,940,368.267,75,172,61.817,297.709,337.056,324.173,386.623,406.685,385.367,0,1.885,650.205
2019-09-24 10:00:00,3919,9.380,-214.500,87.600,15.350,12.550,0,0.000,15.470,2.642,133.100,4.387,240,700,316.150,39,145,56.550,322.861,326.101,312.982,374.766,394.716,379.947,0,1.887,650.220
2019-09-24 11:00:00,3920,8.240,-211.800,93.300,14.080,12.770,0,0.000,15.470,1.871,124.200,2.999,53,234,115.150,7,38,17.733,325.095,331.898,314.719,362.872,376.554,367.282,0,1.492,650.392
2019-09-24 12:00:00,3921,7.783,-216.700,95.500,13.320,12.900,0,0.000,0.000,0.541,109.700,2.555,3,49,19.783,0,7,2.333,325.939,347.325,334.857,359.478,363.201,361.745,0,1.493,650.833
2019-09-24 13:00:00,3922,7.588,-219.700,99.100,12.680,12.940,0,0.000,0.000,0.114,140.000,0.889,0,2,-0.167,0,0,0.000,345.213,349.801,333.032,359.048,359.466,358.675,0,1.492,651.589
2019-09-24 14:00:00,3923,7.292,-222.300,99.700,12.270,12.930,57,0.280,0.280,0.000,0.000,0.000,-1,0,-0.033,0,0,0.000,341.093,350.765,346.793,357.065,359.427,358.427,0,1.493,652.172
2019-09-24 15:00:00,3924,7.317,-216.600,99.400,11.930,12.850,57,0.050,0.330,0.000,0.000,0.000,0,0,-0.117,0,0,0.000,342.032,345.970,342.322,356.854,357.494,356.980,0,1.496,652.791
2019-09-24 16:00:00,3925,7.420,-215.800,99.400,11.620,12.800,57,0.480,0.810,0.007,0.000,0.444,0,0,0.000,0,0,0.000,345.173,347.672,341.707,356.124,356.901,356.451,0,1.512,653.106
2019-09-24 17:00:00,3926,7.298,-213.000,100.000,11.410,12.730,57,0.220,1.030,0.000,0.000,0.000,0,0,0.000,0,0,0.000,348.800,349.777,345.461,356.208,356.474,356.027,0,1.473,652.931
